,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
174,1635870600000,63732.04,63893.21,63639.6,63687.1,447.94665,1635871499999,28551617.581557307,20399,224.22678,14292314.390903302,0
175,1635871500000,63686.25,63804.82,63638.62,63656.06,371.39710999999994,1635872399999,23671944.1852924,16680,217.69185999999996,13874467.027446698,0
176,1635872400000,63656.07,63759.97,63558.62,63721.38,444.05602,1635873299999,28275561.7060095,20015,216.71460999999996,13799198.0632569,0
177,1635873300000,63721.38,63747.82,63500.0,63599.79,436.74116,1635874199999,27781049.679953393,19699,194.23034,12355749.5915642,0
178,1635874200000,63599.78,63599.84,63448.09,63483.96,355.87551,1635875099999,22601376.508032,17572,191.14764,12139607.0915557,0
179,1635875100000,63484.0,63526.0,63402.0,63448.67,279.43845,1635875999999,17730152.784875,15703,138.67048000000003,8798745.6949521,0
180,1635876000000,63448.66,63514.17,63347.76,63350.17,303.34269,1635876899999,19240734.6973795,14287,123.29102,7819720.414989899,0
181,1635876900000,63350.17,63444.9,63195.61,63374.6,468.28609,1635877799999,29657847.369138997,20125,239.93526999999997,15197523.619410401,0
182,1635877800000,63372.85,63444.0,63268.49,63322.62,383.89068000000003,1635878699999,24323758.693232,15455,185.16482000000002,11732887.492114801,0
183,1635878700000,63322.62,63365.11,63229.13,63250.01,376.81950000000006,1635879599999,23852907.2417414,14492,178.58154,11303921.099304203,0
184,1635879600000,63250.01,63419.4,63223.88,63293.09,289.11863,1635880499999,18309609.047464505,15260,161.48289,10226869.115676701,0
185,1635880500000,63293.08,63464.73,63224.01,63464.72,256.80729,1635881399999,16263946.171201399,13737,130.02371,8236425.820420899,0
186,1635881400000,63464.73,63670.97,63378.65,63494.85,410.2553,1635882299999,26063585.0362245,16846,229.41709,14573496.455007203,0
187,1635882300000,63494.84,63641.93,63367.66,63576.05,250.95224000000002,1635883199999,15928656.627015203,12786,120.46597000000001,7646674.070695801,0
188,1635883200000,63576.05,63610.0,63333.0,63366.34,276.13431,1635884099999,17502854.614151,12818,130.48772999999997,8271513.8080395,0
189,1635884100000,63366.34,63370.07,63114.3,63144.08,331.20993,1635884999999,20942052.041171204,14015,126.28293,7983937.8185036,0
190,1635885000000,63144.09,63261.0,63078.0,63248.13,394.27604,1635885899999,24888442.746716797,14371,190.31270999999998,12014822.619412098,0
191,1635885900000,63248.13,63266.62,63040.02,63096.48,380.02347,1635886799999,23980021.4360773,14875,196.49737,12399138.5360366,0
192,1635886800000,63096.47,63107.91,62970.72,62970.72,431.2665199999999,1635887699999,27184298.918957204,23617,182.64529,11514379.056199003,0
193,1635887700000,62971.94,63187.01,62901.0,63009.01,338.42879000000005,1635888599999,21327761.7047463,22146,191.58295,12074109.542993,0
194,1635888600000,63009.02,63133.18,62987.1,63055.24,202.12935,1635889499999,12748073.4785815,14939,107.51849,6781489.7605843,0
195,1635889500000,63055.23,63082.94,62997.64,62999.95,286.23827,1635890399999,18043397.338717997,14650,132.35968000000003,8343419.2514716005,0
